,y_test_original_10_2,y_test_model_10_2
324,35510.29,32630.508
325,37472.09,33234.85
326,36926.06,34734.332
327,38144.31,35686.96
328,39266.01,36351.082
329,38903.44,37157.95
330,46196.46,37528.566
331,46481.1,40190.734
332,44918.18,43042.76
333,47909.33,43690.4
334,47504.85,44336.62
335,47105.52,44887.05
336,48717.29,44784.58
337,47945.06,45156.04
338,49199.87,45391.53
339,52149.01,45740.547
340,51679.8,47145.215
341,55888.13,48209.7
342,56099.52,49941.8
343,57539.94,51476.24
344,54207.32,52532.492
345,48824.43,51918.43
346,49705.33,48985.65
347,47093.85,46773.05
348,46339.76,45220.727
349,46188.45,44034.258
350,45137.77,43532.445
351,49631.24,43109.797
352,48378.99,44377.805
353,50538.24,45527.9
354,48561.17,46539.855
355,48927.3,46581.652
356,48912.38,46202.008
357,51206.69,45971.82
358,52246.52,46723.555
359,54824.12,47928.14
360,56008.55,49581.93
361,57805.12,51115.824
362,57332.09,52479.38
363,61243.08,53058.258
364,59302.32,54364.754
365,55907.2,54906.965
366,56804.9,53537.934
367,58870.89,52420.2
368,57858.92,52837.87
369,58346.65,53218.645
370,58313.64,53431.156
371,57523.42,53579.176
372,54529.15,53321.68
373,54738.94,51987.8
374,52774.26,50890.168
375,51704.16,49847.25
376,55137.31,48767.812
377,55973.51,49376.715
378,55950.75,50789.92
379,57750.2,51622.42
380,58917.69,52484.34
381,58918.83,53480.758
382,59095.81,54022.855
383,59384.31,54209.152
384,57603.89,54336.7
385,58758.56,53794.113
386,59057.88,53564.547
387,58192.36,53807.023
388,56048.94,53741.223
389,58323.95,52814.117
390,58245.0,52747.445
391,59793.24,53174.258
392,60204.96,53945.35
393,59893.45,54706.684
394,63503.46000000001,54972.832
395,63109.7,56103.625
396,63314.01,57091.086
397,61572.79,57441.902
398,60683.82,56927.03
399,56216.19,56002.586
400,55724.27,53904.465
401,56473.03,52027.793
402,53906.09,51505.438
403,51762.27,50813.65
404,51093.65,49406.04
405,50050.87,48195.758
406,49004.25,47262.383
407,54021.75,46409.21
408,55033.12,47720.76
409,54824.7,49821.906
410,53555.11,50893.906
411,57750.18,50678.71
412,57828.05,51570.48
413,56631.08,52718.31
414,57200.29,52827.164
415,53333.54,52713.254
416,57424.01,51386.258
417,56396.51,51374.867
418,57356.4,51903.383
419,58803.78,52399.12
420,58232.32,53243.03
421,55859.8,53678.664
422,56704.57,52839.87
423,49150.53,52214.07
424,49716.19,49522.15
425,49880.53,47059.867
426,46760.19,46265.234
427,46456.06,45212.188
428,43537.51,44160.555
429,42909.4,42729.9
430,37002.44,41338.105
431,40782.74,38531.688
432,37304.69,37528.555
433,37536.63,36855.434
434,34770.58,36167.832
435,38705.98,34941.45
436,38402.22,35363.84
437,39294.2,36379.324
438,38436.97,37243.625
439,35697.61,37423.863
440,34616.07,36214.23
441,35678.13,34491.965
442,37332.85,33895.434
443,36684.92,34670.094
444,37575.18,35347.98
445,39208.77,35868.945
446,36894.41,36810.367
447,35551.96,36662.07
448,35862.38,35478.062
449,33560.71,34681.42
450,33472.63,33593.344
451,37345.12,32643.166
452,36702.6,33762.805
453,37334.4,35080.81
454,35552.52,35791.246
455,39097.86,35444.953
456,40218.48,36068.926
457,40406.27,37481.96
458,38347.06,38491.117
459,38053.5,38120.65
460,35787.24,37235.88
461,35615.87,35806.664
462,35698.3,34646.324
463,31676.69,34242.215
464,32505.66,32769.03
465,33723.03,31560.51
466,34662.44,31742.44
467,31637.78,32653.025
468,32186.28,32234.783
469,34649.64,31525.742
470,34434.34,32163.766
471,35867.78,33010.74
472,35040.84,33922.707
473,33572.12,34309.08
474,33897.05,33628.566
475,34668.55,32959.39
476,35287.78,33029.32
477,33746.0,33567.77
478,34235.19,33440.734
479,33855.33,33186.844
480,32877.37,32981.977
481,33798.01,32449.736
482,33520.52,32349.123
483,34240.19,32474.318
484,33155.85,32782.816
485,32702.029999999995,32677.508
486,32822.35,32196.562
487,31780.729999999996,31874.855
488,31421.54,31396.682
489,31533.07,30847.434
490,31796.810000000005,30606.39
491,30817.83,30687.186
492,29807.35,30464.717
493,32110.69,29771.309
494,32313.11,30086.023
495,33581.55,30894.47
496,34292.45,31847.166
497,35350.19,32791.273
498,37337.53,33693.97
499,39406.94,34943.586
500,39995.91,36630.766
501,40008.42,37964.613
502,42235.55,38535.19
503,41626.2,39407.57
504,39974.9,39935.254
505,39201.95,39352.42
506,38152.98,38338.254
507,39747.51,37303.336
508,40869.55,37252.176
509,42816.5,38134.57
510,44555.8,39613.01
511,43798.12,41304.51
512,46365.4,42041.082
513,45585.03,42922.777
514,45593.64,43423.742
515,44428.29,43395.746
516,47793.32,42858.53
517,47096.95,43552.367
518,47047.0,44339.348
519,46004.48,44560.08
520,44695.36,44172.39
521,44801.19,43250.598
522,46717.58,42547.094
523,49339.18,43027.215
524,48905.49,44708.01
525,49321.65,45908.98
526,49546.15,46388.133
527,47706.12,46571.42
528,48960.79,45928.055
529,46942.22,45635.22
530,49058.67,45083.867
531,48902.4,45231.043
532,48829.83,45717.105
533,47054.98,45940.34
534,47166.69,45337.83
535,48847.03,44700.902
536,49327.72,45018.156
537,50025.37,45776.78
538,49944.63,46503.98
539,51753.41,46900.332
540,52633.54,47594.74
541,46811.13,48494.41
542,46091.39,46991.99
543,46391.42,44744.246
544,44883.91,43659.316
545,45201.46,42915.938
546,46063.27,42583.145
547,44963.07,42975.797
548,47092.49,43013.93
549,48176.35,43538.918
550,47783.36,44594.863
551,47267.52,45152.457
552,48278.36,45031.293
553,47260.22,45128.92
554,42843.8,44974.664
555,40693.68,43115.324
556,43574.51,40537.94
557,44895.1,40024.816
558,42839.75,41160.33
559,42716.59,41467.492
560,43208.54,41128.074
561,42235.73,41014.0
562,41034.54,40671.332
563,41564.36,39893.203
