,y_test_original_5_2,y_test_model_5_2
102,9313.61,9440.092
103,9264.81,9481.744
104,9162.92,9501.017
105,9045.39,9377.815
106,9143.58,9226.14
107,9190.85,9168.029
108,9137.99,9132.378
109,9228.33,9128.311
110,9123.41,9172.668
111,9087.3,9178.1045
112,9132.49,9158.329
113,9073.94,9153.609
114,9375.47,9113.153
115,9252.28,9144.359
116,9428.33,9194.441
117,9277.97,9260.086
118,9278.81,9336.782
119,9240.35,9314.888
120,9276.5,9320.061
121,9243.61,9270.299
122,9243.21,9263.199
123,9192.84,9254.106
124,9132.23,9248.408
125,9151.39,9217.758
126,9159.04,9191.547
127,9185.82,9164.073
128,9164.23,9156.615
129,9374.89,9167.929
130,9525.36,9202.974
131,9581.07,9275.743
132,9536.89,9373.359
133,9677.11,9488.278
134,9905.17,9560.095
135,10990.87,9629.622
136,10912.82,9864.396
137,11100.47,10215.244
138,11111.21,10605.107
139,11323.47,10956.687
140,11759.59,11019.319
141,11053.61,11190.091
142,11246.35,11254.619
143,11205.89,11306.811
144,11747.02,11275.924
145,11779.77,11185.494
146,11601.47,11361.914
147,11754.05,11486.023
148,11675.74,11638.365
149,11878.11,11621.679
150,11410.53,11622.089
151,11584.93,11626.084
152,11784.14,11576.859
153,11768.87,11573.306
154,11865.7,11526.205
155,11892.8,11645.398
156,12254.4,11727.018
157,11991.23,11807.387
158,11758.28,11890.119
159,11878.37,11907.051
160,11592.49,11904.11
161,11681.83,11746.476
162,11664.85,11657.425
163,11774.6,11630.516
164,11366.14,11581.694
165,11488.36,11571.14
166,11323.4,11520.252
167,11542.5,11441.973
168,11506.87,11346.819
169,11711.51,11382.249
170,11680.82,11415.744
171,11970.48,11514.432
172,11414.03,11595.857
173,10245.3,11636.566
174,10511.81,11415.561
175,10169.57,11111.983
176,10280.35,10623.499
177,10369.56,10281.503
178,10131.52,10302.667
179,10242.35,10217.365
180,10363.14,10237.02
181,10400.91,10238.711
182,10442.17,10231.65
183,10323.76,10314.745
184,10680.84,10355.092
185,10796.95,10401.595
186,10974.9,10479.709
187,10948.99,10598.472
188,10944.59,10777.615
189,11094.35,10857.021
190,10938.27,10923.66
191,10462.26,10927.143
192,10538.46,10864.857
193,10246.19,10765.914
194,10760.07,10558.599
195,10692.72,10441.08
196,10750.72,10490.311
197,10775.27,10541.582
198,10709.65,10695.058
199,10844.64,10687.647
200,10784.49,10716.174
201,10619.45,10727.627
202,10575.98,10708.999
203,10549.33,10688.164
204,10669.58,10608.799
205,10793.34,10557.188
206,10604.41,10581.891
207,10668.97,10610.202
208,10915.69,10647.383
209,11064.46,10680.803
210,11296.36,10720.474
211,11384.18,10878.092
212,11555.36,11061.422
213,11425.9,11217.106
214,11429.51,11333.247
215,11495.35,11378.992
216,11322.12,11403.827
217,11358.1,11356.557
218,11483.36,11341.4375
219,11742.04,11338.023
220,11916.34,11361.763
221,12823.69,11492.739
222,12965.89,11772.739
223,12931.54,12128.821
224,13108.06,12464.983
225,13031.17,12791.953
226,13075.25,12854.01
227,13654.22,12882.018
228,13271.29,13004.628
229,13437.88,13072.392
230,13546.52,13183.68
231,13780.99,13300.909
232,13737.11,13292.287
233,13550.49,13419.052
234,13950.3,13480.21
235,14133.71,13550.941
236,15579.85,13602.809
237,15565.88,13904.827
238,14833.75,14398.751
239,15479.57,14745.772
240,15332.32,15087.51
241,15290.9,15006.914
242,15701.34,14933.183
243,16276.34,15128.226
244,16317.809999999998,15247.094
245,16068.139999999998,15482.408
246,15955.59,15732.161
247,16716.11,15837.187
248,17645.41,15862.368
249,17804.01,16059.793
250,17817.09,16463.275
251,18621.31,16968.143
252,18642.23,17388.834
253,18370.0,17617.102
254,18364.12,17802.45
255,19107.46,17973.193
256,18732.12,18008.4
257,17150.62,18041.363
258,17108.4,17935.953
259,17717.42,17691.553
260,18177.48,17238.45
261,19625.84,16977.896
262,18803.0,17432.904
263,19201.09,17931.93
264,19445.4,18321.121
265,18699.77,18627.672
266,19154.23,18453.979
267,19345.12,18529.773
268,19191.63,18526.059
269,18321.14,18458.97
270,18553.92,18482.195
271,18264.99,18336.984
272,18058.9,18074.014
273,18803.66,17800.09
274,19142.38,17846.537
275,19246.64,17920.88
276,19417.08,18150.086
277,21310.6,18494.51
278,22805.16,18915.207
279,23137.96,19605.418
280,23869.83,20513.113
281,23477.3,21581.91
282,22803.08,22167.838
283,23783.03,22267.775
284,23241.34,22354.164
285,23735.95,22211.71
286,24664.79,22233.666
287,26437.04,22586.566
288,26272.29,23001.258
289,27084.81,23709.63
290,27362.44,24465.057
291,28840.95,25084.084
292,29001.72,25492.566
293,29374.15,26086.064
294,32127.27,26592.314
295,32782.02,27434.592
296,31971.91,28189.736
297,33992.43,28944.547
298,36824.36,29861.34
299,39371.04,30579.959
300,40797.61,31697.904
301,40254.55,33433.27
302,38356.44,34803.312
303,35566.66,35334.527
304,33922.96,34855.74
305,37316.36,33630.145
306,39187.33,32721.93
307,36825.37,32584.602
308,36178.14,32999.48
309,35791.28,33658.895
310,36630.08,33406.434
311,36069.81,32765.535
312,35547.75,32618.361
313,30825.7,32544.445
314,33005.76,31925.094
315,32067.639999999996,31070.879
316,32289.38,30182.193
317,32366.389999999996,29400.428
318,32569.85,29761.059
319,30432.55,29628.143
320,33466.1,29463.58
321,34316.39,29506.516
322,34269.52,29758.959
323,33114.36,30096.375
324,33537.18,30851.164
325,35510.29,30875.51
326,37472.09,30935.643
327,36926.06,31378.975
328,38144.31,32212.588
329,39266.01,33143.887
330,38903.44,33829.664
331,46196.46,34126.062
332,46481.1,35454.52
333,44918.18,36932.836
334,47909.33,38190.73
335,47504.85,39829.684
336,47105.52,40031.867
337,48717.29,40179.402
338,47945.06,40816.855
339,49199.87,40834.676
340,52149.01,41076.973
341,51679.8,41780.492
342,55888.13,42277.76
343,56099.52,43444.086
344,57539.94,44577.234
345,54207.32,45410.61
346,48824.43,46064.203
347,49705.33,45282.613
348,47093.85,44249.65
349,46339.76,42514.94
350,46188.45,41139.547
351,45137.77,40682.508
352,49631.24,39873.914
353,48378.99,40035.59
354,50538.24,40396.297
355,48561.17,41081.234
356,48927.3,41850.52
357,48912.38,41734.26
358,51206.69,41843.31
359,52246.52,41781.73
360,54824.12,42328.938
361,56008.55,43191.04
362,57805.12,44332.004
363,57332.09,45344.152
364,61243.08,46226.55
365,59302.32,47076.32
366,55907.2,47670.105
367,56804.9,47606.43
368,58870.89,47569.34
369,57858.92,47014.41
370,58346.65,46762.71
371,58313.64,47169.65
372,57523.42,47427.344
373,54529.15,47246.23
374,54738.94,46900.883
375,52774.26,46349.855
376,51704.16,45523.34
377,55137.31,44608.62
378,55973.51,44510.89
379,55950.75,44570.15
380,57750.2,45097.434
381,58917.69,46048.652
382,58918.83,46578.473
383,59095.81,47045.16
384,59384.31,47570.277
385,57603.89,47826.37
386,58758.56,47713.855
387,59057.88,47657.21
388,58192.36,47609.336
389,56048.94,47445.582
390,58323.95,47349.785
391,58245.0,47186.535
392,59793.24,46998.363
393,60204.96,47151.617
394,59893.45,47796.566
395,63503.46000000001,48062.64
396,63109.7,48714.48
397,63314.01,49194.137
398,61572.79,49680.297
399,60683.82,50067.31
400,56216.19,49710.09
401,55724.27,48897.754
402,56473.03,47784.06
403,53906.09,46901.38
404,51762.27,45870.35
405,51093.65,45302.086
406,50050.87,44599.195
407,49004.25,43531.22
408,54021.75,42729.758
409,55033.12,42803.164
410,54824.7,43306.21
411,53555.11,44140.652
412,57750.18,45074.35
413,57828.05,45478.727
414,56631.08,45852.027
415,57200.29,46225.65
416,53333.54,46865.24
417,57424.01,46356.06
418,56396.51,46104.49
419,57356.4,46040.98
420,58803.78,45997.133
421,58232.32,46840.152
422,55859.8,46970.086
423,56704.57,47050.453
424,49150.53,46953.586
425,49716.19,45781.234
426,49880.53,44430.59
427,46760.19,43354.414
428,46456.06,41698.492
429,43537.51,41306.008
430,42909.4,40369.965
431,37002.44,39132.277
432,40782.74,37696.61
433,37304.69,36388.84
434,37536.63,35280.363
435,34770.58,34182.81
436,38705.98,33985.504
437,38402.22,33239.27
438,39294.2,33376.0
439,38436.97,33653.93
440,35697.61,34524.61
441,34616.07,34156.133
442,35678.13,33542.715
443,37332.85,32692.344
444,36684.92,32232.201
445,37575.18,32442.156
446,39208.77,33037.074
447,36894.41,33636.18
448,35551.96,33692.926
449,35862.38,33656.605
450,33560.71,33320.566
451,33472.63,32274.26
452,37345.12,31593.795
453,36702.6,31627.02
454,37334.4,31715.867
455,35552.52,32509.025
456,39097.86,33146.49
457,40218.48,33251.05
458,40406.27,33794.04
459,38347.06,34377.633
460,38053.5,35179.85
461,35787.24,35062.625
462,35615.87,34341.414
463,35698.3,33388.496
464,31676.69,32811.48
465,32505.66,31766.613
466,33723.03,31095.861
467,34662.44,30525.88
468,31637.78,30111.705
469,32186.28,30377.92
470,34649.64,30372.06
471,34434.34,30329.514
472,35867.78,30177.682
473,35040.84,31004.918
474,33572.12,31697.602
475,33897.05,31625.523
476,34668.55,31540.787
477,35287.78,31180.244
478,33746.0,31132.732
479,34235.19,31302.576
480,33855.33,31392.371
481,32877.37,31237.488
482,33798.01,30790.307
483,33520.52,30751.791
484,34240.19,30581.688
485,33155.85,30597.057
486,32702.029999999995,30750.346
487,32822.35,30583.531
488,31780.729999999996,30438.123
489,31421.54,29968.371
490,31533.07,29641.736
491,31796.810000000005,29377.492
492,30817.83,29099.732
493,29807.35,28963.51
494,32110.69,28730.71
495,32313.11,28669.227
496,33581.55,28671.549
497,34292.45,29162.203
498,35350.19,30097.2
499,37337.53,30702.307
500,39406.94,31609.568
501,39995.91,32635.818
502,40008.42,33759.26
503,42235.55,34751.33
504,41626.2,35601.3
505,39974.9,36050.01
506,39201.95,36206.164
507,38152.98,36177.85
508,39747.51,35443.125
509,40869.55,34928.688
510,42816.5,34959.15
511,44555.8,35497.855
512,43798.12,36625.055
513,46365.4,37469.23
514,45585.03,38396.656
515,45593.64,38946.61
516,44428.29,39164.03
517,47793.32,39401.34
518,47096.95,39439.867
519,47047.0,39692.43
520,46004.48,39985.2
521,44695.36,40398.324
522,44801.19,39929.066
523,46717.58,39514.613
524,49339.18,39288.37
525,48905.49,39662.203
526,49321.65,40432.52
527,49546.15,41285.504
528,47706.12,41808.363
529,48960.79,41630.758
530,46942.22,41600.727
531,49058.67,41274.95
532,48902.4,41063.457
533,48829.83,41254.047
534,47054.98,41221.2
535,47166.69,41394.867
536,48847.03,41078.195
537,49327.72,40938.34
538,50025.37,40934.65
539,49944.63,41428.324
540,51753.41,41947.402
541,52633.54,42357.285
542,46811.13,42856.973
543,46091.39,42664.176
544,46391.42,42174.31
545,44883.91,41186.46
546,45201.46,39773.527
547,46063.27,39473.68
548,44963.07,39394.598
549,47092.49,39165.492
550,48176.35,39461.023
551,47783.36,39899.04
552,47267.52,40219.293
553,48278.36,40727.42
554,47260.22,40898.695
555,42843.8,40771.715
556,40693.68,40191.19
557,43574.51,39221.664
558,44895.1,38124.992
559,42839.75,37419.715
560,42716.59,37529.395
561,43208.54,38031.613
562,42235.73,37934.57
563,41034.54,37449.066
564,41564.36,37212.746
