,y_test_original,y_test_model
371,58313.64,50185.426
372,57523.42,50427.938
373,54529.15,50195.766
374,54738.94,49563.293
375,52774.26,48894.523
376,51704.16,47885.45
377,55137.31,46842.33
378,55973.51,46964.055
379,55950.75,47245.68
380,57750.2,47852.594
381,58917.69,48917.07
382,58918.83,49607.74
383,59095.81,50146.277
384,59384.31,50684.84
385,57603.89,50962.332
386,58758.56,50716.867
387,59057.88,50682.934
388,58192.36,50681.043
389,56048.94,50490.176
390,58323.95,50173.594
391,58245.0,50093.953
392,59793.24,49974.05
393,60204.96,50303.504
394,59893.45,51025.652
395,63503.46000000001,51306.66
396,63109.7,52238.45
397,63314.01,52834.965
398,61572.79,53382.645
399,60683.82,53609.582
400,56216.19,53105.945
401,55724.27,51850.55
402,56473.03,50498.18
403,53906.09,49599.887
404,51762.27,48426.234
405,51093.65,47589.7
406,50050.87,46708.02
407,49004.25,45543.05
408,54021.75,44643.723
409,55033.12,45095.15
410,54824.7,45882.32
411,53555.11,46794.887
412,57750.18,47553.168
413,57828.05,48238.258
414,56631.08,48776.543
415,57200.29,49118.035
416,53333.54,49711.316
417,57424.01,48888.203
418,56396.51,48836.246
419,57356.4,48803.0
420,58803.78,48889.54
421,58232.32,49833.938
422,55859.8,49999.867
423,56704.57,49869.355
424,49150.53,49721.582
425,49716.19,47930.34
426,49880.53,46358.22
427,46760.19,45235.297
428,46456.06,43457.832
429,43537.51,42915.78
430,42909.4,41710.74
431,37002.44,40384.5
432,40782.74,38446.78
433,37304.69,37330.95
434,37536.63,36093.016
435,34770.58,35069.387
436,38705.98,34556.703
437,38402.22,34157.19
438,39294.2,34394.67
439,38436.97,34799.402
440,35697.61,35503.156
441,34616.07,34891.867
442,35678.13,34087.227
443,37332.85,33338.062
444,36684.92,33142.77
445,37575.18,33375.094
446,39208.77,33974.04
447,36894.41,34680.42
448,35551.96,34612.965
449,35862.38,34361.543
450,33560.71,33974.08
451,33472.63,32837.293
452,37345.12,32129.717
453,36702.6,32482.084
454,37334.4,32707.914
455,35552.52,33502.254
456,39097.86,33888.133
457,40218.48,34244.24
458,40406.27,34971.715
459,38347.06,35638.438
460,38053.5,36164.336
461,35787.24,35926.312
462,35615.87,35016.336
463,35698.3,34048.953
464,31676.69,33499.137
465,32505.66,32210.738
466,33723.03,31502.346
467,34662.44,31089.97
468,31637.78,30924.219
469,32186.28,30927.615
470,34649.64,30830.89
471,34434.34,30998.236
472,35867.78,31001.21
473,35040.84,31889.707
474,33572.12,32467.582
475,33897.05,32249.186
476,34668.55,32107.541
477,35287.78,31861.24
478,33746.0,31934.115
479,34235.19,31977.385
480,33855.33,32031.14
481,32877.37,31851.717
482,33798.01,31366.762
483,33520.52,31362.15
484,34240.19,31218.504
485,33155.85,31310.576
486,32702.029999999995,31364.898
487,32822.35,31135.602
488,31780.729999999996,30972.914
489,31421.54,30468.426
490,31533.07,30102.059
491,31796.810000000005,29845.48
492,30817.83,29636.6
493,29807.35,29441.516
494,32110.69,29095.828
495,32313.11,29195.451
496,33581.55,29323.48
497,34292.45,29930.26
498,35350.19,30862.11
499,37337.53,31548.53
500,39406.94,32589.52
501,39995.91,33801.97
502,40008.42,34980.84
503,42235.55,35915.305
504,41626.2,36880.734
505,39974.9,37331.973
506,39201.95,37327.65
507,38152.98,37123.734
508,39747.51,36301.758
509,40869.55,35936.367
510,42816.5,36134.38
511,44555.8,36889.297
512,43798.12,38167.785
513,46365.4,38971.55
514,45585.03,40031.95
515,45593.64,40562.043
516,44428.29,40774.543
517,47793.32,40856.26
518,47096.95,41147.82
519,47047.0,41457.605
520,46004.48,41755.918
521,44695.36,42007.113
522,44801.19,41407.926
523,46717.58,40954.664
524,49339.18,40910.05
525,48905.49,41594.777
526,49321.65,42423.594
527,49546.15,43264.938
528,47706.12,43768.6
529,48960.79,43458.137
530,46942.22,43457.082
531,49058.67,42997.395
532,48902.4,42928.594
533,48829.83,43149.18
534,47054.98,43154.324
535,47166.69,43137.145
536,48847.03,42767.62
537,49327.72,42763.57
538,50025.37,42896.418
539,49944.63,43469.754
540,51753.41,43977.99
541,52633.54,44529.0
542,46811.13,45156.27
543,46091.39,44530.19
544,46391.42,43736.387
545,44883.91,42696.074
546,45201.46,41284.957
547,46063.27,40975.254
548,44963.07,40967.977
549,47092.49,40713.67
550,48176.35,41139.723
551,47783.36,41718.727
552,47267.52,42074.695
553,48278.36,42484.9
554,47260.22,42697.016
555,42843.8,42528.637
556,40693.68,41562.805
557,43574.51,40236.39
558,44895.1,39319.543
559,42839.75,38929.85
560,42716.59,38968.477
561,43208.54,39318.1
562,42235.73,39224.363
563,41034.54,38728.105
564,41564.36,38364.71
