,y_test_original,y_test_model
477,33746.0,34271.86
478,34235.19,33961.383
479,33855.33,33770.375
480,32877.37,33551.664
481,33798.01,32959.24
482,33520.52,32994.58
483,34240.19,33062.074
484,33155.85,33411.863
485,32702.029999999995,33182.965
486,32822.35,32678.447
487,31780.729999999996,32422.994
488,31421.54,31870.8
489,31533.07,31341.451
490,31796.810000000005,31137.092
491,30817.83,31226.223
492,29807.35,30899.525
493,32110.69,30141.734
494,32313.11,30700.305
495,33581.55,31441.342
496,34292.45,32421.537
497,35350.19,33340.25
498,37337.53,34255.26
499,39406.94,35644.027
500,39995.91,37429.45
501,40008.42,38724.71
502,42235.55,39268.207
503,41626.2,40366.887
504,39974.9,40827.152
505,39201.95,40134.953
506,38152.98,39161.08
507,39747.51,38121.94
508,40869.55,38297.484
509,42816.5,39235.9
510,44555.8,40772.504
511,43798.12,42501.945
512,46365.4,43066.21
513,45585.03,44199.32
514,45593.64,44617.64
515,44428.29,44619.895
516,47793.32,44042.855
517,47096.95,45091.855
518,47047.0,45782.84
519,46004.48,45965.797
520,44695.36,45500.027
521,44801.19,44485.16
522,46717.58,43886.02
523,49339.18,44566.93
524,48905.49,46423.266
525,49321.65,47467.707
526,49546.15,47935.793
527,47706.12,48148.043
528,48960.79,47361.445
529,46942.22,47278.11
530,49058.67,46557.535
531,48902.4,46936.09
532,48829.83,47391.766
533,47054.98,47552.625
534,47166.69,46793.805
535,48847.03,46194.34
536,49327.72,46709.504
537,50025.37,47473.805
538,49944.63,48222.414
539,51753.41,48570.316
540,52633.54,49427.055
541,46811.13,50405.117
542,46091.39,48330.227
543,46391.42,46152.75
544,44883.91,45221.723
545,45201.46,44360.137
546,46063.27,44089.992
547,44963.07,44492.984
548,47092.49,44346.52
549,48176.35,45059.19
550,47783.36,46149.785
551,47267.52,46604.81
552,48278.36,46444.457
553,47260.22,46657.65
554,42843.8,46425.426
555,40693.68,44199.348
556,43574.51,41578.03
557,44895.1,41466.254
558,42839.75,42662.15
559,42716.59,42650.4
560,43208.54,42255.56
561,42235.73,42175.855
562,41034.54,41756.426
563,41564.36,40917.664
