,y_test_original,y_test_model
481,32877.37,33500.516
482,33798.01,33016.594
483,33520.52,32981.79
484,34240.19,32974.406
485,33155.85,33258.383
486,32702.029999999995,33110.594
487,32822.35,32706.65
488,31780.729999999996,32434.62
489,31421.54,31939.535
490,31533.07,31455.254
491,31796.810000000005,31180.098
492,30817.83,31175.893
493,29807.35,30907.297
494,32110.69,30270.494
495,32313.11,30593.938
496,33581.55,31178.969
497,34292.45,32091.967
498,35350.19,32960.64
499,37337.53,33838.99
500,39406.94,35125.77
501,39995.91,36776.1
502,40008.42,38112.844
503,42235.55,38824.04
504,41626.2,39862.57
505,39974.9,40408.176
506,39201.95,40036.234
507,38152.98,39244.23
508,39747.51,38269.754
509,40869.55,38251.227
510,42816.5,38929.918
511,44555.8,40227.49
512,43798.12,41786.246
513,46365.4,42506.344
514,45585.03,43609.242
515,45593.64,44120.664
516,44428.29,44296.51
517,47793.32,43895.598
518,47096.95,44669.492
519,47047.0,45286.9
520,46004.48,45587.31
521,44695.36,45273.37
522,44801.19,44429.08
523,46717.58,43856.45
524,49339.18,44269.625
525,48905.49,45750.316
526,49321.65,46781.96
527,49546.15,47369.875
528,47706.12,47652.5
529,48960.79,47126.035
530,46942.22,47050.105
531,49058.67,46421.34
532,48902.4,46645.996
533,48829.83,46972.125
534,47054.98,47158.992
535,47166.69,46605.062
536,48847.03,46060.812
537,49327.72,46366.18
538,50025.37,46985.266
539,49944.63,47688.29
540,51753.41,48060.68
541,52633.54,48819.508
542,46811.13,49718.55
543,46091.39,48269.11
544,46391.42,46444.094
545,44883.91,45334.637
546,45201.46,44429.75
547,46063.27,44072.75
548,44963.07,44223.215
549,47092.49,44078.52
550,48176.35,44655.44
551,47783.36,45568.875
552,47267.52,46094.83
553,48278.36,46106.07
554,47260.22,46290.74
555,42843.8,46137.4
556,40693.68,44406.05
557,43574.51,42105.37
558,44895.1,41567.38
559,42839.75,42306.363
560,42716.59,42404.047
561,43208.54,42112.582
562,42235.73,41948.555
563,41034.54,41615.363
564,41564.36,40956.223
