,y_test_original_10_2,y_test_model_10_2
376,55137.31,42827.47
377,55973.51,42626.48
378,55950.75,42600.89
379,57750.2,42614.742
380,58917.69,42786.297
381,58918.83,43083.473
382,59095.81,43439.438
383,59384.31,43760.996
384,57603.89,44098.23
385,58758.56,44270.836
386,59057.88,44390.86
387,58192.36,44501.312
388,56048.94,44536.906
389,58323.95,44356.69
390,58245.0,44302.133
391,59793.24,44275.125
392,60204.96,44374.29
393,59893.45,44518.605
394,63503.46000000001,44675.555
395,63109.7,45048.633
396,63314.01,45393.652
397,61572.79,45733.516
398,60683.82,45940.742
399,56216.19,45971.617
400,55724.27,45641.547
401,56473.03,45197.62
402,53906.09,44818.367
403,51762.27,44307.12
404,51093.65,43592.254
405,50050.87,42881.695
406,49004.25,42157.145
407,54021.75,41464.027
408,55033.12,41256.375
409,54824.7,41361.516
410,53555.11,41515.684
411,57750.18,41558.934
412,57828.05,41959.19
413,56631.08,42427.81
414,57200.29,42776.582
415,53333.54,43117.227
416,57424.01,43127.574
417,56396.51,43252.047
418,57356.4,43305.754
419,58803.78,43428.74
420,58232.32,43683.77
421,55859.8,43803.26
422,56704.57,43730.17
423,49150.53,43709.81
424,49716.19,43105.723
425,49880.53,42556.98
426,46760.19,41957.594
427,46456.06,41209.266
428,43537.51,40454.85
429,42909.4,39511.73
430,37002.44,38590.395
431,40782.74,37325.27
432,37304.69,36371.44
433,37536.63,35483.812
434,34770.58,34655.344
435,38705.98,33684.477
436,38402.22,33196.52
437,39294.2,32845.523
438,38436.97,32745.693
439,35697.61,32655.098
440,34616.07,32510.957
441,35678.13,32097.082
442,37332.85,31870.352
443,36684.92,31814.693
444,37575.18,31843.014
445,39208.77,31830.803
446,36894.41,32003.188
447,35551.96,31988.275
448,35862.38,31849.037
449,33560.71,31781.03
450,33472.63,31530.977
451,37345.12,31194.266
452,36702.6,31157.084
453,37334.4,31193.436
454,35552.52,31284.246
455,39097.86,31193.625
456,40218.48,31462.309
457,40406.27,31918.152
458,38347.06,32386.06
459,38053.5,32709.023
460,35787.24,32902.42
461,35615.87,32716.758
462,35698.3,32478.24
463,31676.69,32218.889
464,32505.66,31678.873
465,33723.03,31053.44
466,34662.44,30561.03
467,31637.78,30249.256
468,32186.28,29830.922
469,34649.64,29463.457
470,34434.34,29427.361
471,35867.78,29458.871
472,35040.84,29645.266
473,33572.12,29921.963
474,33897.05,29995.838
475,34668.55,29997.037
476,35287.78,30024.414
477,33746.0,30216.78
478,34235.19,30248.781
479,33855.33,30202.559
480,32877.37,30133.775
481,33798.01,29931.943
482,33520.52,29834.205
483,34240.19,29786.156
484,33155.85,29794.926
485,32702.029999999995,29704.016
486,32822.35,29545.088
487,31780.729999999996,29445.268
488,31421.54,29244.031
489,31533.07,29017.219
490,31796.810000000005,28836.24
491,30817.83,28665.945
492,29807.35,28448.871
493,32110.69,28122.926
494,32313.11,28042.982
495,33581.55,28065.316
496,34292.45,28231.473
497,35350.19,28532.557
498,37337.53,28945.266
499,39406.94,29523.688
500,39995.91,30275.01
501,40008.42,31094.658
502,42235.55,31872.277
503,41626.2,32661.186
504,39974.9,33330.47
505,39201.95,33717.55
506,38152.98,33901.793
507,39747.51,33881.438
508,40869.55,33884.316
509,42816.5,33943.55
510,44555.8,34186.605
511,43798.12,34613.51
512,46365.4,34931.0
513,45585.03,35448.113
514,45593.64,35937.54
515,44428.29,36377.105
516,47793.32,36672.055
517,47096.95,37113.402
518,47047.0,37461.67
519,46004.48,37708.637
520,44695.36,37787.984
521,44801.19,37737.383
522,46717.58,37590.38
523,49339.18,37625.277
524,48905.49,37910.01
525,49321.65,38226.977
526,49546.15,38469.227
527,47706.12,38729.547
528,48960.79,38814.336
529,46942.22,38970.688
530,49058.67,38979.652
531,48902.4,39104.637
532,48829.83,39177.4
533,47054.98,39180.145
534,47166.69,39054.395
535,48847.03,38905.598
536,49327.72,38895.23
537,50025.37,39004.77
538,49944.63,39151.168
539,51753.41,39344.96
540,52633.54,39609.504
541,46811.13,39951.32
542,46091.39,39819.023
543,46391.42,39568.375
544,44883.91,39299.402
545,45201.46,38882.703
546,46063.27,38498.55
547,44963.07,38217.496
548,47092.49,37912.426
549,48176.35,37769.39
550,47783.36,37769.316
551,47267.52,37939.035
552,48278.36,38069.934
553,47260.22,38245.348
554,42843.8,38366.76
555,40693.68,38081.406
556,43574.51,37519.07
557,44895.1,37194.33
558,42839.75,37000.01
559,42716.59,36691.453
560,43208.54,36404.887
561,42235.73,36202.496
562,41034.54,35933.48
563,41564.36,35616.348
