,y_test_original,y_test_model
515,47096.95,44095.395
516,47047.0,44785.38
517,46004.48,44958.06
518,44695.36,44462.92
519,44801.19,43435.684
520,46717.58,42831.1
521,49339.18,43534.71
522,48905.49,45397.207
523,49321.65,46442.496
524,49546.15,46866.305
525,47706.12,47024.766
526,48960.79,46219.434
527,46942.22,46096.18
528,49058.67,45386.336
529,48902.4,45740.992
530,48829.83,46212.82
531,47054.98,46390.387
532,47166.69,45635.023
533,48847.03,45035.688
534,49327.72,45543.25
535,50025.37,46330.562
536,49944.63,47070.117
537,51753.41,47394.242
538,52633.54,48202.07
539,46811.13,49143.133
540,46091.39,47103.68
541,46391.42,44886.91
542,44883.91,43959.234
543,45201.46,43174.78
544,46063.27,42966.293
545,44963.07,43424.14
546,47092.49,43318.855
547,48176.35,44049.035
548,47783.36,45158.977
549,47267.52,45599.562
550,48278.36,45402.633
551,47260.22,45575.04
552,42843.8,45327.16
553,40693.68,43121.24
554,43574.51,40489.53
555,44895.1,40394.293
556,42839.75,41693.32
557,42716.59,41771.99
558,43208.54,41376.723
559,42235.73,41287.176
560,41034.54,40894.684
561,41564.36,40079.72
