,sharp_grurl_20_3
802,2.3199964
803,2.3560617
804,2.3580935
805,2.3763604
806,2.3887181
807,2.3850625
808,2.3677244
809,2.3086443
810,2.1988645
811,2.1667717
812,2.1383798
813,2.152356
814,2.135312
815,2.1199133
816,2.0857913
817,2.1501002
818,2.1927712
819,2.1732066
820,2.148614
821,2.240975
822,2.2182274
823,2.2122252
824,2.2459943
825,2.246529
826,2.263864
827,2.2669702
828,2.263942
829,2.2583573
830,2.2465386
831,2.272116
832,2.2955458
833,2.288895
834,2.285231
835,2.2933257
836,2.3111486
837,2.3278234
838,2.3096697
839,2.3332934
840,2.3254669
841,2.3356192
842,2.3386376
843,2.3412967
844,2.3451827
845,2.3495643
846,2.3513532
847,2.3513248
848,2.3520563
849,2.3540266
850,2.3556294
851,2.3564732
852,2.3571215
853,2.3587127
854,2.3605342
855,2.3614688
856,2.362272
857,2.3633828
858,2.3644867
859,2.3655279
860,2.3666425
861,2.3679461
862,2.3695097
863,2.3699508
864,2.3696969
865,2.3507848
866,2.34961
867,2.3560684
868,2.3763788
869,2.3750033
870,2.375028
871,2.3769302
872,2.3742743
873,2.3740542
874,2.3783667
875,2.3816686
876,2.3825622
877,2.3829718
878,2.3845441
879,2.384255
880,2.3866515
881,2.3874927
882,2.3875787
883,2.387816
884,2.3880558
885,2.3880475
886,2.388131
887,2.3887298
888,2.38955
889,2.3899794
890,2.3900268
891,2.390161
892,2.3905144
893,2.3908446
894,2.391063
895,2.3913395
896,2.3917623
897,2.3921735
898,2.3924446
899,2.392665
900,2.392945
901,2.393262
902,2.3935266
903,2.393711
904,2.3938806
905,2.3941083
906,2.3943646
907,2.3945944
908,2.3947885
909,2.3949804
910,2.395196
911,2.3954291
912,2.3956568
913,2.3958719
914,2.3960845
915,2.3963058
916,2.396543
917,2.396794
918,2.3970358
919,2.3972764
920,2.3975253
921,2.397788
922,2.3980584
923,2.398332
924,2.3986094
925,2.3988848
926,2.3991706
927,2.399471
928,2.3997796
929,2.4000983
930,2.4004257
931,2.4007611
932,2.4011104
933,2.401469
934,2.401831
935,2.4021976
936,2.4025657
937,2.40294
938,2.4033287
939,2.403739
940,2.4041784
941,2.404646
942,2.4051232
943,2.4055808
944,2.4059982
945,2.406384
946,2.4067657
947,2.4071631
948,2.4075677
949,2.4079654
950,2.4083357
951,2.4086552
952,2.408909
953,2.409106
954,2.4092712
955,2.4094346
956,2.4096088
957,2.4097922
958,2.4099708
959,2.4101355
960,2.410286
961,2.410426
962,2.4105566
963,2.4106793
964,2.4107935
965,2.4109023
966,2.4110057
967,2.4111056
968,2.4112017
969,2.4112933
970,2.4113812
971,2.4114654
972,2.411547
973,2.4116263
974,2.4117029
975,2.411777
976,2.4118495
977,2.4119208
978,2.411991
979,2.41206
980,2.4121277
981,2.412194
982,2.4122589
983,2.4123228
984,2.4123855
985,2.4124465
986,2.412507
987,2.4125667
988,2.4126265
989,2.4126852
990,2.4127438
991,2.4128025
992,2.412861
993,2.4129198
994,2.412979
995,2.4130383
996,2.4130979
997,2.413158
998,2.4132185
999,2.4132805
