,sharp_rrl_15_2
692,3.1216748
693,3.1216826
694,3.1216905
695,3.121698
696,3.1217053
697,3.1217124
698,3.1217196
699,3.1217268
700,3.121734
701,3.1217403
702,3.121747
703,3.1217542
704,3.1217604
705,3.1217668
706,3.1217735
707,3.12178
708,3.1217856
709,3.121792
710,3.1217985
711,3.121804
712,3.12181
713,3.1218162
714,3.1218219
715,3.1218278
716,3.1218336
717,3.12184
718,3.1218455
719,3.121851
720,3.1218565
721,3.121862
722,3.1218674
723,3.1218727
724,3.1218784
725,3.1218836
726,3.1218889
727,3.1218936
728,3.121899
729,3.1219041
730,3.1219091
731,3.1219144
732,3.1219192
733,3.1219249
734,3.1219294
735,3.1219342
736,3.121939
737,3.1219442
738,3.1219487
739,3.121954
740,3.1219587
741,3.1219628
742,3.1219678
743,3.1219726
744,3.121977
745,3.1219814
746,3.121986
747,3.1219904
748,3.121995
749,3.1219997
750,3.1220043
751,3.1220086
752,3.1220133
753,3.1220174
754,3.1220212
755,3.122026
756,3.12203
757,3.1220343
758,3.1220384
759,3.1220427
760,3.1220467
761,3.1220508
762,3.1220548
763,3.1220593
764,3.1220632
765,3.1220672
766,3.1220713
767,3.1220748
768,3.1220791
769,3.1220827
770,3.1220875
771,3.1220908
772,3.1220946
773,3.1220984
774,3.1221027
775,3.1221058
776,3.1221101
777,3.1221137
778,3.1221175
779,3.1221206
780,3.1221244
781,3.1221285
782,3.1221323
783,3.1221359
784,3.1221395
785,3.1221433
786,3.1221466
787,3.1221502
788,3.1221538
789,3.122157
790,3.1221607
791,3.122164
792,3.1221673
793,3.1221704
794,3.1221745
795,3.122178
796,3.1221814
797,3.1221848
798,3.1221879
799,3.1221912
800,3.1221948
801,3.122198
802,3.1222012
803,3.122204
804,3.1222072
805,3.1222112
806,3.1222143
807,3.1222172
808,3.1222205
809,3.1222236
810,3.1222267
811,3.1222303
812,3.1222334
813,3.122236
814,3.122239
815,3.1222422
816,3.1222456
817,3.1222486
818,3.1222513
819,3.1222544
820,3.1222572
821,3.1222606
822,3.1222634
823,3.1222665
824,3.1222694
825,3.1222725
826,3.1222754
827,3.1222777
828,3.1222806
829,3.1222837
830,3.1222866
831,3.1222894
832,3.1222923
833,3.1222954
834,3.122298
835,3.122301
836,3.122304
837,3.1223066
838,3.122309
839,3.1223118
840,3.1223147
841,3.1223173
842,3.1223202
843,3.1223226
844,3.1223254
845,3.1223278
846,3.1223307
847,3.122333
848,3.1223361
849,3.1223388
850,3.1223414
851,3.1223443
852,3.1223464
853,3.122349
854,3.1223514
855,3.1223543
856,3.1223567
857,3.1223593
858,3.1223617
859,3.1223645
860,3.122367
861,3.1223693
862,3.1223717
863,3.1223748
864,3.1223764
865,3.1223793
866,3.1223814
867,3.122384
868,3.1223862
869,3.122389
870,3.1223915
871,3.1223934
872,3.1223962
873,3.1223984
874,3.122401
875,3.1224034
876,3.1224055
877,3.1224082
878,3.1224103
879,3.1224122
880,3.1224148
881,3.1224172
882,3.1224198
883,3.1224215
884,3.1224244
885,3.1224263
886,3.1224284
887,3.1224308
888,3.1224327
889,3.122435
890,3.1224375
891,3.1224396
892,3.122442
893,3.122444
894,3.1224463
895,3.1224482
896,3.1224504
897,3.1224527
898,3.1224551
899,3.1224568
900,3.122459
901,3.1224616
902,3.1224635
903,3.1224658
904,3.1224673
905,3.1224694
906,3.1224718
907,3.1224735
908,3.1224759
909,3.122478
910,3.1224802
911,3.1224818
912,3.1224844
913,3.122486
914,3.122488
915,3.1224904
916,3.122492
917,3.1224942
918,3.122496
919,3.1224983
920,3.1225
921,3.1225019
922,3.1225045
923,3.122506
924,3.1225078
925,3.12251
926,3.122512
927,3.1225138
928,3.1225157
929,3.1225178
930,3.1225193
931,3.1225216
932,3.1225233
933,3.1225255
934,3.1225271
935,3.122529
936,3.1225307
937,3.1225328
938,3.1225345
939,3.1225367
940,3.122538
941,3.1225402
942,3.1225417
943,3.1225438
944,3.1225455
945,3.1225471
946,3.122549
947,3.1225507
948,3.1225526
949,3.1225548
950,3.1225562
951,3.122558
952,3.1225598
953,3.1225615
954,3.1225636
955,3.122565
956,3.1225667
957,3.1225684
958,3.1225703
959,3.1225722
960,3.1225739
961,3.1225753
962,3.1225774
963,3.1225789
964,3.1225805
965,3.122582
966,3.1225836
967,3.1225855
968,3.1225872
969,3.122589
970,3.12259
971,3.1225924
972,3.122594
973,3.1225958
974,3.1225975
975,3.1225991
976,3.1226003
977,3.122602
978,3.1226034
979,3.122605
980,3.122607
981,3.1226084
982,3.1226099
983,3.1226118
984,3.1226132
985,3.122615
986,3.1226165
987,3.1226182
988,3.1226196
989,3.1226215
990,3.1226227
991,3.1226244
992,3.122626
993,3.1226277
994,3.1226287
995,3.1226308
996,3.122632
997,3.1226337
998,3.1226346
999,3.1226366
