,sharp_lstmrl_15_2
321,1.8968893
322,1.7592586
323,1.7462367
324,1.7453854
325,1.7771659
326,1.8117455
327,1.8612218
328,1.8792183
329,1.8772428
330,1.904186
331,1.9160442
332,1.921942
333,1.9354765
334,1.9572407
335,1.9494199
336,1.9329121
337,1.9447967
338,1.951352
339,1.9543176
340,1.9573199
341,1.9573979
342,1.9677078
343,1.9768058
344,1.9773893
345,1.9825562
346,1.9986718
347,2.0024056
348,2.0033636
349,1.9997286
350,2.0056202
351,2.002241
352,1.9904828
353,1.9913352
354,1.9915884
355,1.9775995
356,1.9992028
357,2.01657
358,1.9887617
359,2.0119622
360,1.9895824
361,2.0304391
362,2.0167894
363,2.0522704
364,2.036373
365,2.0513823
366,2.0468943
367,2.0636446
368,2.0680647
369,2.064917
370,2.0667653
371,2.064541
372,2.0694478
373,2.0746279
374,2.0798202
375,2.08211
376,2.082198
377,2.0855544
378,2.0865803
379,2.0870802
380,2.0883012
381,2.090822
382,2.0937371
383,2.0942209
384,2.0942714
385,2.0965273
386,2.0980484
387,2.0986986
388,2.0994546
389,2.10017
390,2.1007204
391,2.10157
392,2.1023161
393,2.102579
394,2.1030064
395,2.103876
396,2.1044586
397,2.1046734
398,2.1049588
399,2.1053395
400,2.105674
401,2.1060476
402,2.1064327
403,2.1066635
404,2.1067903
405,2.107013
406,2.1073158
407,2.1075578
408,2.1077423
409,2.1079426
410,2.108148
411,2.1083279
412,2.1085203
413,2.1087377
414,2.108927
415,2.1090684
416,2.1092064
417,2.109369
418,2.1095328
419,2.1096768
420,2.109812
421,2.109946
422,2.1100674
423,2.110177
424,2.1102903
425,2.110409
426,2.1105208
427,2.1106207
428,2.110716
429,2.1108134
430,2.1109087
431,2.1110003
432,2.1110883
433,2.111176
434,2.1112604
435,2.1113393
436,2.1114166
437,2.111494
438,2.1115716
439,2.1116467
440,2.1117184
441,2.111788
442,2.1118567
443,2.1119237
444,2.1119876
445,2.112052
446,2.112115
447,2.1121767
448,2.1122365
449,2.1122947
450,2.112352
451,2.1124082
452,2.1124632
453,2.1125174
454,2.1125698
455,2.112622
456,2.112673
457,2.1127226
458,2.1127717
459,2.1128197
460,2.112867
461,2.1129136
462,2.1129591
463,2.113004
464,2.1130476
465,2.1130908
466,2.1131334
467,2.113175
468,2.113216
469,2.1132562
470,2.113296
471,2.113335
472,2.113373
473,2.113411
474,2.1134484
475,2.1134849
476,2.1135206
477,2.1135561
478,2.1135912
479,2.1136255
480,2.1136594
481,2.1136925
482,2.1137252
483,2.1137578
484,2.1137896
485,2.113821
486,2.113852
487,2.1138828
488,2.113913
489,2.1139424
490,2.113972
491,2.1140008
492,2.114029
493,2.1140573
494,2.1140852
495,2.1141121
496,2.114139
497,2.114166
498,2.1141922
499,2.114218
500,2.114244
501,2.114269
502,2.1142943
503,2.1143188
504,2.1143434
505,2.1143672
506,2.1143909
507,2.1144142
508,2.1144373
509,2.1144605
510,2.114483
511,2.1145053
512,2.1145275
513,2.1145492
514,2.1145709
515,2.1145923
516,2.1146133
517,2.114634
518,2.1146548
519,2.1146753
520,2.1146953
521,2.1147153
522,2.1147346
523,2.1147544
524,2.114774
525,2.1147926
526,2.1148117
527,2.1148303
528,2.1148486
529,2.114867
530,2.1148849
531,2.114903
532,2.1149204
533,2.114938
534,2.114955
535,2.1149726
536,2.1149895
537,2.1150062
538,2.115023
539,2.115039
540,2.1150556
541,2.1150715
542,2.1150875
543,2.1151032
544,2.1151192
545,2.1151345
546,2.1151497
547,2.115165
548,2.1151798
549,2.1151948
550,2.1152096
551,2.1152241
552,2.1152387
553,2.1152532
554,2.1152678
555,2.1152816
556,2.1152954
557,2.115309
558,2.1153224
559,2.1153362
560,2.1153495
561,2.115363
562,2.115376
563,2.115389
564,2.1154027
565,2.115415
566,2.1154277
567,2.1154404
568,2.115453
569,2.1154654
570,2.1154778
571,2.1154897
572,2.1155019
573,2.1155138
574,2.1155257
575,2.1155374
576,2.115549
577,2.1155608
578,2.1155725
579,2.1155832
580,2.1155946
581,2.115606
582,2.1156168
583,2.115628
584,2.1156392
585,2.1156497
586,2.1156607
587,2.1156712
588,2.1156816
589,2.115692
590,2.1157026
591,2.115713
592,2.1157231
593,2.1157334
594,2.1157434
595,2.1157532
596,2.115763
597,2.115773
598,2.1157827
599,2.1157928
600,2.115802
601,2.1158116
602,2.1158211
603,2.1158302
604,2.11584
605,2.115849
606,2.115858
607,2.1158671
608,2.1158764
609,2.115885
610,2.115894
611,2.1159031
612,2.1159112
613,2.1159203
614,2.115929
615,2.1159375
616,2.115946
617,2.1159544
618,2.1159627
619,2.1159713
620,2.1159794
621,2.1159878
622,2.1159956
623,2.116004
624,2.1160119
625,2.1160197
626,2.1160278
627,2.1160355
628,2.1160436
629,2.116051
630,2.1160588
631,2.1160665
632,2.1160738
633,2.1160815
634,2.116089
635,2.1160963
636,2.116104
637,2.1161113
638,2.1161184
639,2.1161258
640,2.1161327
641,2.1161401
642,2.1161468
643,2.116154
644,2.116161
645,2.1161678
646,2.116175
647,2.1161816
648,2.1161885
649,2.1161952
650,2.1162024
651,2.1162086
652,2.1162152
653,2.116222
654,2.1162286
655,2.116235
656,2.1162412
657,2.1162477
658,2.1162543
659,2.1162603
660,2.1162665
661,2.1162727
662,2.116279
663,2.1162853
664,2.1162915
665,2.1162975
666,2.1163034
667,2.1163094
668,2.1163156
669,2.1163213
670,2.1163273
671,2.1163332
672,2.116339
673,2.1163447
674,2.1163507
675,2.1163561
676,2.116362
677,2.1163676
678,2.116373
679,2.1163788
680,2.1163845
681,2.1163898
682,2.1163952
683,2.1164007
684,2.1164062
685,2.1164117
686,2.1164167
687,2.1164222
688,2.1164277
689,2.116433
690,2.116438
691,2.1164432
692,2.1164484
693,2.1164536
694,2.1164584
695,2.1164637
696,2.1164684
697,2.1164737
698,2.1164787
699,2.1164837
700,2.1164885
701,2.1164935
702,2.1164982
703,2.116503
704,2.1165078
705,2.1165125
706,2.1165175
707,2.1165223
708,2.1165273
709,2.1165314
710,2.1165364
711,2.1165411
712,2.1165454
713,2.11655
714,2.1165545
715,2.116559
716,2.1165636
717,2.1165683
718,2.1165726
719,2.116577
720,2.1165814
721,2.1165857
722,2.1165903
723,2.1165946
724,2.1165986
725,2.1166031
726,2.1166072
727,2.1166115
728,2.1166155
729,2.1166196
730,2.116624
731,2.1166284
732,2.1166322
733,2.1166365
734,2.1166406
735,2.1166444
736,2.1166487
737,2.1166525
738,2.1166565
739,2.1166606
740,2.1166644
741,2.1166685
742,2.1166723
743,2.1166763
744,2.1166797
745,2.1166842
746,2.1166878
747,2.1166914
748,2.1166952
749,2.1166992
750,2.116703
751,2.1167066
752,2.1167102
753,2.1167138
754,2.1167178
755,2.1167212
756,2.116725
757,2.1167285
758,2.1167321
759,2.1167362
760,2.1167393
761,2.1167428
762,2.1167464
763,2.1167498
764,2.1167536
765,2.116757
766,2.1167603
767,2.1167638
768,2.116767
769,2.1167705
770,2.1167738
771,2.1167772
772,2.1167808
773,2.1167839
774,2.1167874
775,2.1167905
776,2.1167939
777,2.1167972
778,2.1168
779,2.1168034
780,2.116807
781,2.11681
782,2.116813
783,2.1168165
784,2.1168194
785,2.116823
786,2.116826
787,2.1168292
788,2.1168323
789,2.1168349
790,2.1168382
791,2.1168413
792,2.1168442
793,2.1168473
794,2.1168506
795,2.1168535
796,2.1168566
797,2.1168594
798,2.116862
799,2.1168654
800,2.116868
801,2.116871
802,2.116874
803,2.1168768
804,2.11688
805,2.1168828
806,2.1168854
807,2.116888
808,2.1168914
809,2.1168938
810,2.1168969
811,2.1168995
812,2.1169024
813,2.116905
814,2.1169078
815,2.1169107
816,2.116913
817,2.116916
818,2.1169186
819,2.1169212
820,2.1169243
821,2.1169267
822,2.1169293
823,2.1169317
824,2.1169345
825,2.1169374
826,2.1169398
827,2.1169424
828,2.1169448
829,2.1169474
830,2.11695
831,2.1169527
832,2.116955
833,2.1169577
834,2.1169603
835,2.1169627
836,2.116965
837,2.1169677
838,2.11697
839,2.1169724
840,2.1169748
841,2.1169777
842,2.1169798
843,2.1169825
844,2.116985
845,2.1169872
846,2.1169894
847,2.1169918
848,2.1169944
849,2.1169968
850,2.1169987
851,2.1170015
852,2.1170037
853,2.1170058
854,2.1170082
855,2.1170104
856,2.1170127
857,2.1170151
858,2.1170173
859,2.1170197
860,2.1170223
861,2.1170242
862,2.117026
863,2.1170285
864,2.1170309
865,2.1170328
866,2.1170354
867,2.1170373
868,2.1170397
869,2.1170416
870,2.1170437
871,2.117046
872,2.117048
873,2.1170504
874,2.117052
875,2.1170545
876,2.1170566
877,2.1170588
878,2.1170607
879,2.117063
880,2.1170647
881,2.1170669
882,2.117069
883,2.117071
884,2.1170728
885,2.117075
886,2.117077
887,2.117079
888,2.1170812
889,2.1170833
890,2.117085
891,2.1170871
892,2.1170888
893,2.117091
894,2.117093
895,2.117095
896,2.1170971
897,2.1170986
898,2.1171007
899,2.1171026
900,2.1171043
901,2.1171067
902,2.1171083
903,2.1171103
904,2.117112
905,2.1171138
906,2.1171157
907,2.1171176
908,2.1171196
909,2.1171215
910,2.1171231
911,2.1171248
912,2.1171267
913,2.1171286
914,2.1171303
915,2.117132
916,2.117134
917,2.1171358
918,2.1171374
919,2.1171393
920,2.117141
921,2.1171427
922,2.1171446
923,2.1171463
924,2.1171482
925,2.11715
926,2.1171515
927,2.1171534
928,2.1171548
929,2.1171567
930,2.1171584
931,2.11716
932,2.117162
933,2.1171634
934,2.1171653
935,2.1171668
936,2.1171684
937,2.1171699
938,2.117172
939,2.1171737
940,2.1171749
941,2.1171765
942,2.1171787
943,2.1171799
944,2.1171813
945,2.117183
946,2.1171849
947,2.1171863
948,2.1171877
949,2.1171894
950,2.1171913
951,2.1171925
952,2.117194
953,2.1171956
954,2.1171975
955,2.1171987
956,2.1172004
957,2.1172016
958,2.1172037
959,2.1172051
960,2.1172066
961,2.117208
962,2.1172097
963,2.1172109
964,2.1172125
965,2.1172142
966,2.1172154
967,2.1172168
968,2.1172187
969,2.11722
970,2.1172214
971,2.1172233
972,2.1172245
973,2.1172256
974,2.117227
975,2.1172287
976,2.1172302
977,2.1172316
978,2.117233
979,2.1172342
980,2.117236
981,2.1172373
982,2.117239
983,2.11724
984,2.1172411
985,2.1172428
986,2.117244
987,2.1172454
988,2.1172469
989,2.1172485
990,2.1172497
991,2.1172512
992,2.1172523
993,2.1172535
994,2.117255
995,2.1172564
996,2.1172576
997,2.117259
998,2.1172605
999,2.1172616
