,sharp_grurl_20_1
430,2.7417843
431,2.7434433
432,2.7450027
433,2.746476
434,2.7478724
435,2.749202
436,2.750473
437,2.7516932
438,2.7528696
439,2.7540107
440,2.7551222
441,2.7562115
442,2.757282
443,2.7583394
444,2.7593858
445,2.7604225
446,2.761449
447,2.7624638
448,2.7634661
449,2.764458
450,2.7654402
451,2.766416
452,2.767389
453,2.7683623
454,2.769339
455,2.7703254
456,2.7713249
457,2.7723444
458,2.773391
459,2.7744753
460,2.7756095
461,2.7768092
462,2.7780967
463,2.7795005
464,2.781059
465,2.782824
466,2.7848632
467,2.7872636
468,2.7901266
469,2.793549
470,2.7975776
471,2.802121
472,2.8068855
473,2.8114274
474,2.8153682
475,2.8185978
476,2.8212469
477,2.8235137
478,2.8255293
479,2.8273401
480,2.8289528
481,2.8303852
482,2.8316753
483,2.8328738
484,2.8340251
485,2.8351572
486,2.8362827
487,2.837403
488,2.8385131
489,2.8396077
490,2.840684
491,2.8417432
492,2.8427854
493,2.8438106
494,2.844816
495,2.845797
496,2.8467479
497,2.847663
498,2.8485398
499,2.8493798
500,2.8501892
501,2.8509762
502,2.8517504
503,2.8525212
504,2.853293
505,2.85407
506,2.854851
507,2.8556328
508,2.8564112
509,2.8571794
510,2.857939
511,2.8586886
512,2.85943
513,2.8601673
514,2.860903
515,2.8616402
516,2.862381
517,2.8631282
518,2.8638823
519,2.8646438
520,2.8654137
521,2.8661926
522,2.8669827
523,2.8677857
524,2.8686047
525,2.869441
526,2.8702965
527,2.871173
528,2.8720717
529,2.8729942
530,2.8739426
531,2.8749192
532,2.8759253
533,2.8769624
534,2.8780315
535,2.879133
536,2.880268
537,2.8814352
538,2.8826337
539,2.8838625
540,2.885119
541,2.8864012
542,2.887707
543,2.8890328
544,2.8903782
545,2.8917396
546,2.893116
547,2.894506
548,2.8959084
549,2.8973231
550,2.8987472
551,2.9001813
552,2.9016242
553,2.9030747
554,2.9045303
555,2.9059892
556,2.9074492
557,2.908908
558,2.9103632
559,2.9118128
560,2.9132557
561,2.9146907
562,2.916117
563,2.917535
564,2.9189446
565,2.9203453
566,2.9217374
567,2.9231207
568,2.9244962
569,2.925863
570,2.9272215
571,2.928572
572,2.9299135
573,2.931248
574,2.9325738
575,2.9338932
576,2.935207
577,2.936516
578,2.9378233
579,2.9391313
580,2.940443
581,2.941763
582,2.9430974
583,2.94445
584,2.9458282
585,2.9472358
586,2.948673
587,2.9501321
588,2.9515953
589,2.9530368
590,2.9544296
591,2.9557564
592,2.9570181
593,2.9582255
594,2.9593942
595,2.9605334
596,2.9616475
597,2.9627337
598,2.9637885
599,2.9648108
600,2.9658012
601,2.966764
602,2.9677033
603,2.9686239
604,2.9695284
605,2.970416
606,2.9712882
607,2.9721415
608,2.9729762
609,2.973791
610,2.9745846
611,2.9753578
612,2.976111
613,2.9768457
614,2.9775636
615,2.9782662
616,2.9789543
617,2.9796288
618,2.9802904
619,2.9809382
620,2.981574
621,2.9821985
622,2.9828115
623,2.9834135
624,2.9840062
625,2.984589
626,2.985163
627,2.9857275
628,2.9862819
629,2.9868279
630,2.9873629
631,2.9878895
632,2.9884079
633,2.9889174
634,2.989419
635,2.9899127
636,2.990399
637,2.9908776
638,2.9913495
639,2.9918153
640,2.9922745
641,2.992727
642,2.993174
643,2.9936147
644,2.9940503
645,2.9944804
646,2.9949052
647,2.9953244
648,2.9957395
649,2.9961488
650,2.9965544
651,2.996955
652,2.9973514
653,2.9977434
654,2.9981315
655,2.9985158
656,2.9988956
657,2.9992726
658,2.999645
659,3.0000148
660,3.0003805
661,3.0007432
662,3.0011027
663,3.0014591
664,3.0018122
665,3.002163
666,3.0025103
667,3.0028553
668,3.0031974
669,3.003537
670,3.0038738
671,3.0042086
672,3.0045407
673,3.0048707
674,3.0051975
675,3.0055225
676,3.005845
677,3.0061657
678,3.006484
679,3.0068004
680,3.0071146
681,3.0074265
682,3.007736
683,3.0080445
684,3.0083501
685,3.008654
686,3.008956
687,3.0092561
688,3.009554
689,3.0098493
690,3.010143
691,3.010435
692,3.0107253
693,3.011013
694,3.0112996
695,3.0115836
696,3.0118654
697,3.0121453
698,3.0124233
699,3.012699
700,3.0129733
701,3.013245
702,3.0135157
703,3.0137837
704,3.0140498
705,3.014314
706,3.014576
707,3.0148358
708,3.0150936
709,3.0153503
710,3.0156043
711,3.0158565
712,3.0161073
713,3.0163555
714,3.0166025
715,3.0168464
716,3.0170894
717,3.0173306
718,3.01757
719,3.0178072
720,3.018043
721,3.0182774
722,3.0185094
723,3.0187402
724,3.018969
725,3.0191965
726,3.0194228
727,3.0196471
728,3.01987
729,3.0200908
730,3.0203116
731,3.0205305
732,3.020747
733,3.020963
734,3.0211778
735,3.0213914
736,3.0216036
737,3.0218148
738,3.0220249
739,3.0222332
740,3.022441
741,3.0226474
742,3.022853
743,3.023058
744,3.0232615
745,3.023464
746,3.0236654
747,3.0238662
748,3.0240664
749,3.0242646
750,3.0244625
751,3.0246596
752,3.0248554
753,3.0250509
754,3.0252447
755,3.0254378
756,3.0256305
757,3.0258217
758,3.026012
759,3.0262015
760,3.02639
761,3.026577
762,3.0267637
763,3.0269492
764,3.0271337
765,3.027317
766,3.0274987
767,3.0276802
768,3.02786
769,3.0280387
770,3.0282168
771,3.0283933
772,3.0285683
773,3.0287426
774,3.0289156
775,3.029087
776,3.0292575
777,3.0294268
778,3.0295954
779,3.0297616
780,3.0299268
781,3.0300915
782,3.0302541
783,3.0304153
784,3.0305758
785,3.0307348
786,3.0308926
787,3.0310488
788,3.0312042
789,3.031358
790,3.0315104
791,3.0316615
792,3.0318115
793,3.03196
794,3.0321078
795,3.0322535
796,3.0323985
797,3.0325415
798,3.032684
799,3.0328252
800,3.0329652
801,3.0331035
802,3.0332415
803,3.0333776
804,3.0335124
805,3.0336459
806,3.033779
807,3.03391
808,3.0340402
809,3.0341694
810,3.0342977
811,3.0344245
812,3.03455
813,3.0346744
814,3.0347981
815,3.034921
816,3.035042
817,3.0351627
818,3.0352817
819,3.0354
820,3.035517
821,3.035633
822,3.0357482
823,3.0358622
824,3.0359755
825,3.0360875
826,3.0361993
827,3.036309
828,3.0364182
829,3.0365267
830,3.036634
831,3.0367405
832,3.0368464
833,3.0369513
834,3.0370545
835,3.0371573
836,3.0372593
837,3.037361
838,3.0374608
839,3.037561
840,3.037659
841,3.0377574
842,3.037854
843,3.0379503
844,3.038046
845,3.038141
846,3.0382345
847,3.0383275
848,3.0384197
849,3.038511
850,3.038602
851,3.0386922
852,3.0387821
853,3.0388703
854,3.0389583
855,3.0390453
856,3.0391324
857,3.0392182
858,3.0393033
859,3.0393877
860,3.0394714
861,3.0395548
862,3.0396373
863,3.0397196
864,3.039801
865,3.039881
866,3.0399613
867,3.0400407
868,3.04012
869,3.0401983
870,3.040276
871,3.0403526
872,3.0404298
873,3.040505
874,3.0405807
875,3.0406554
876,3.0407295
877,3.0408034
878,3.0408762
879,3.0409496
880,3.0410218
881,3.0410933
882,3.0411642
883,3.041235
884,3.041305
885,3.041375
886,3.0414445
887,3.041513
888,3.0415819
889,3.0416496
890,3.0417173
891,3.0417843
892,3.0418508
893,3.0419176
894,3.0419831
895,3.042049
896,3.0421143
897,3.0421796
898,3.0422442
899,3.0423086
900,3.0423734
901,3.0424373
902,3.0425014
903,3.0425656
904,3.04263
905,3.0426946
906,3.042759
907,3.042825
908,3.042892
909,3.0429606
910,3.0430317
911,3.0431073
912,3.0431888
913,3.0432806
914,3.043388
915,3.043517
916,3.0436711
917,3.0438406
918,3.04402
919,3.0442023
920,3.044348
921,3.0444455
922,3.044537
923,3.0446393
924,3.0447397
925,3.0448413
926,3.0449698
927,3.0455291
928,3.0514617
929,3.0584457
930,3.022361
931,3.0055733
932,2.9972095
933,2.9503384
934,2.81507
935,2.83462
936,2.8848214
937,2.8874571
938,2.84216
939,2.803014
940,2.8553262
941,2.8971355
942,2.8223329
943,2.8746333
944,2.8904254
945,2.9041471
946,2.8159628
947,2.7824044
948,2.8594577
949,2.8605533
950,2.9264953
951,2.9196224
952,2.9629755
953,2.9205537
954,2.9329383
955,2.926687
956,2.9483306
957,2.8490624
958,2.7912214
959,2.8486936
960,2.9782693
961,2.9413846
962,2.9698007
963,2.9160662
964,2.884313
965,2.8813891
966,2.8885174
967,2.9049952
968,2.9009957
969,2.9387255
970,2.9374957
971,2.9319437
972,2.9292524
973,2.9974697
974,3.0003452
975,2.9913266
976,2.9395237
977,2.9498076
978,2.8768437
979,2.8350194
980,2.8254752
981,2.8287659
982,2.826019
983,2.831327
984,2.838876
985,2.8408558
986,2.8607814
987,2.8656216
988,2.8661215
989,2.8787677
990,2.9077537
991,2.9391437
992,2.948912
993,2.8613455
994,2.842057
995,2.8947983
996,2.88109
997,2.8636534
998,2.864982
999,2.8486767
