,sharp_rrl_5_1
821,3.159546
822,3.159663
823,3.159778
824,3.1598907
825,3.1600013
826,3.1601098
827,3.1602159
828,3.1603198
829,3.1604223
830,3.1605227
831,3.1606221
832,3.1607192
833,3.1608145
834,3.1609092
835,3.161002
836,3.1610937
837,3.1611838
838,3.161273
839,3.1613617
840,3.1614482
841,3.161534
842,3.161619
843,3.1617026
844,3.1617854
845,3.1618674
846,3.1619487
847,3.1620286
848,3.1621082
849,3.1621864
850,3.1622646
851,3.1623414
852,3.1624177
853,3.1624928
854,3.162568
855,3.1626418
856,3.1627152
857,3.162788
858,3.16286
859,3.1629317
860,3.1630023
861,3.1630728
862,3.1631427
863,3.1632113
864,3.1632805
865,3.1633477
866,3.163416
867,3.1634831
868,3.1635492
869,3.1636152
870,3.163681
871,3.1637464
872,3.163811
873,3.1638749
874,3.163939
875,3.164002
876,3.1640656
877,3.1641273
878,3.1641898
879,3.164252
880,3.164313
881,3.1643739
882,3.1644354
883,3.1644952
884,3.164556
885,3.1646156
886,3.164675
887,3.1647344
888,3.1647937
889,3.1648529
890,3.164912
891,3.1649704
892,3.1650293
893,3.165088
894,3.1651468
895,3.1652055
896,3.165265
897,3.1653244
898,3.1653848
899,3.1654458
900,3.1655076
901,3.1655712
902,3.1656368
903,3.1657054
904,3.1657789
905,3.1658578
906,3.1659467
907,3.16605
908,3.1661792
909,3.1663554
910,3.1666267
911,3.167123
912,3.1682837
913,3.171869
914,3.1798356
915,3.1826332
916,3.1836243
917,3.182685
918,3.1831295
919,3.1834075
920,3.1835635
921,3.1842177
922,3.1845906
923,3.183861
924,3.182689
925,3.177833
926,3.1676917
927,3.1436117
928,3.0770855
929,3.1406016
930,2.9876528
931,2.969092
932,2.9223866
933,2.9446177
934,2.9104588
935,2.9571502
936,3.0690439
937,2.9304311
938,2.904584
939,2.988291
940,3.0391817
941,3.0256245
942,2.9702482
943,3.0323803
944,3.0202446
945,3.0357242
946,3.0651605
947,3.0778043
948,3.090532
949,3.094686
950,3.1008563
951,3.1103358
952,3.1372283
953,3.112499
954,3.1459472
955,3.1570678
956,3.1406984
957,3.162586
958,3.1391706
959,3.157423
960,3.1659572
961,3.1555433
962,3.17341
963,3.1669917
964,3.1682608
965,3.177113
966,3.1706254
967,3.1766622
968,3.1780145
969,3.1728895
970,3.1768708
971,3.1809168
972,3.1792896
973,3.1815083
974,3.1838923
975,3.1818788
976,3.182406
977,3.1843102
978,3.183407
979,3.1838317
980,3.185568
981,3.1854255
982,3.1852338
983,3.1863015
984,3.186563
985,3.186359
986,3.1868498
987,3.1870353
988,3.186606
989,3.186937
990,3.1873894
991,3.187291
992,3.187438
993,3.1877685
994,3.1877456
995,3.1878757
996,3.1882768
997,3.1883607
998,3.1883798
999,3.188609
